cccd_number,province_code,province_name,gender,birth_year,birth_month,birth_day,birth_date,century,gender_century_code,sequence_number,checksum_digit,valid
022171050925,022,Quảng Ninh,Nữ,1971,5,9,09/05/1971,20,1,2,5,True
022167060110,022,Quảng Ninh,Nữ,1967,6,1,01/06/1967,20,1,1,0,True
022167050946,022,Quảng Ninh,Nữ,1967,5,9,09/05/1967,20,1,4,6,True
022167020228,022,Quảng Ninh,Nữ,1967,2,2,02/02/1967,20,1,2,8,True
022174041326,022,Quảng Ninh,Nữ,1974,4,13,13/04/1974,20,1,2,6,True
022173041073,022,Quảng Ninh,Nữ,1973,4,10,10/04/1973,20,1,7,3,True
022167030216,022,Quảng Ninh,Nữ,1967,3,2,02/03/1967,20,1,1,6,True
022169061627,022,Quảng Ninh,Nữ,1969,6,16,16/06/1969,20,1,2,7,True
022171042689,022,Quảng Ninh,Nữ,1971,4,26,26/04/1971,20,1,8,9,True
022166110135,022,Quảng Ninh,Nữ,1966,11,1,01/11/1966,20,1,3,5,True
022173112645,022,Quảng Ninh,Nữ,1973,11,26,26/11/1973,20,1,4,5,True
022172080224,022,Quảng Ninh,Nữ,1972,8,2,02/08/1972,20,1,2,4,True
022172102146,022,Quảng Ninh,Nữ,1972,10,21,21/10/1972,20,1,4,6,True
022168011157,022,Quảng Ninh,Nữ,1968,1,11,11/01/1968,20,1,5,7,True
022175052046,022,Quảng Ninh,Nữ,1975,5,20,20/05/1975,20,1,4,6,True
022166082577,022,Quảng Ninh,Nữ,1966,8,25,25/08/1966,20,1,7,7,True
022169100856,022,Quảng Ninh,Nữ,1969,10,8,08/10/1969,20,1,5,6,True
022171010653,022,Quảng Ninh,Nữ,1971,1,6,06/01/1971,20,1,5,3,True
022174052030,022,Quảng Ninh,Nữ,1974,5,20,20/05/1974,20,1,3,0,True
022172122025,022,Quảng Ninh,Nữ,1972,12,20,20/12/1972,20,1,2,5,True
022174071567,022,Quảng Ninh,Nữ,1974,7,15,15/07/1974,20,1,6,7,True
022172071794,022,Quảng Ninh,Nữ,1972,7,17,17/07/1972,20,1,9,4,True
022167053165,022,Quảng Ninh,Nữ,1967,5,31,31/05/1967,20,1,6,5,True
022173040135,022,Quảng Ninh,Nữ,1973,4,1,01/04/1973,20,1,3,5,True
022165031910,022,Quảng Ninh,Nữ,1965,3,19,19/03/1965,20,1,1,0,True
022175072891,022,Quảng Ninh,Nữ,1975,7,28,28/07/1975,20,1,9,1,True
022167070117,022,Quảng Ninh,Nữ,1967,7,1,01/07/1967,20,1,1,7,True
022166072640,022,Quảng Ninh,Nữ,1966,7,26,26/07/1966,20,1,4,0,True
022171020146,022,Quảng Ninh,Nữ,1971,2,1,01/02/1971,20,1,4,6,True
022171050420,022,Quảng Ninh,Nữ,1971,5,4,04/05/1971,20,1,2,0,True
022170100375,022,Quảng Ninh,Nữ,1970,10,3,03/10/1970,20,1,7,5,True
022168062595,022,Quảng Ninh,Nữ,1968,6,25,25/06/1968,20,1,9,5,True
022168072088,022,Quảng Ninh,Nữ,1968,7,20,20/07/1968,20,1,8,8,True
022173050318,022,Quảng Ninh,Nữ,1973,5,3,03/05/1973,20,1,1,8,True
022171052367,022,Quảng Ninh,Nữ,1971,5,23,23/05/1971,20,1,6,7,True
022170040930,022,Quảng Ninh,Nữ,1970,4,9,09/04/1970,20,1,3,0,True
022171030763,022,Quảng Ninh,Nữ,1971,3,7,07/03/1971,20,1,6,3,True
022173092396,022,Quảng Ninh,Nữ,1973,9,23,23/09/1973,20,1,9,6,True
022173061156,022,Quảng Ninh,Nữ,1973,6,11,11/06/1973,20,1,5,6,True
022174060765,022,Quảng Ninh,Nữ,1974,6,7,07/06/1974,20,1,6,5,True
022174100197,022,Quảng Ninh,Nữ,1974,10,1,01/10/1974,20,1,9,7,True
022165052728,022,Quảng Ninh,Nữ,1965,5,27,27/05/1965,20,1,2,8,True
022166103010,022,Quảng Ninh,Nữ,1966,10,30,30/10/1966,20,1,1,0,True
022170081672,022,Quảng Ninh,Nữ,1970,8,16,16/08/1970,20,1,7,2,True
022167050344,022,Quảng Ninh,Nữ,1967,5,3,03/05/1967,20,1,4,4,True
022169090984,022,Quảng Ninh,Nữ,1969,9,9,09/09/1969,20,1,8,4,True
022168020322,022,Quảng Ninh,Nữ,1968,2,3,03/02/1968,20,1,2,2,True
022168122657,022,Quảng Ninh,Nữ,1968,12,26,26/12/1968,20,1,5,7,True
022167101578,022,Quảng Ninh,Nữ,1967,10,15,15/10/1967,20,1,7,8,True
022170052731,022,Quảng Ninh,Nữ,1970,5,27,27/05/1970,20,1,3,1,True
022172081825,022,Quảng Ninh,Nữ,1972,8,18,18/08/1972,20,1,2,5,True
022174100832,022,Quảng Ninh,Nữ,1974,10,8,08/10/1974,20,1,3,2,True
022173122998,022,Quảng Ninh,Nữ,1973,12,29,29/12/1973,20,1,9,8,True
022171101557,022,Quảng Ninh,Nữ,1971,10,15,15/10/1971,20,1,5,7,True
022170112839,022,Quảng Ninh,Nữ,1970,11,28,28/11/1970,20,1,3,9,True
022172041429,022,Quảng Ninh,Nữ,1972,4,14,14/04/1972,20,1,2,9,True
022169050296,022,Quảng Ninh,Nữ,1969,5,2,02/05/1969,20,1,9,6,True
022173041286,022,Quảng Ninh,Nữ,1973,4,12,12/04/1973,20,1,8,6,True
022175091188,022,Quảng Ninh,Nữ,1975,9,11,11/09/1975,20,1,8,8,True
022165090348,022,Quảng Ninh,Nữ,1965,9,3,03/09/1965,20,1,4,8,True
022170092775,022,Quảng Ninh,Nữ,1970,9,27,27/09/1970,20,1,7,5,True
022167060378,022,Quảng Ninh,Nữ,1967,6,3,03/06/1967,20,1,7,8,True
022167021078,022,Quảng Ninh,Nữ,1967,2,10,10/02/1967,20,1,7,8,True
022175012686,022,Quảng Ninh,Nữ,1975,1,26,26/01/1975,20,1,8,6,True
022166123023,022,Quảng Ninh,Nữ,1966,12,30,30/12/1966,20,1,2,3,True
022169040660,022,Quảng Ninh,Nữ,1969,4,6,06/04/1969,20,1,6,0,True
022171082632,022,Quảng Ninh,Nữ,1971,8,26,26/08/1971,20,1,3,2,True
022169031699,022,Quảng Ninh,Nữ,1969,3,16,16/03/1969,20,1,9,9,True
022171101122,022,Quảng Ninh,Nữ,1971,10,11,11/10/1971,20,1,2,2,True
022171061569,022,Quảng Ninh,Nữ,1971,6,15,15/06/1971,20,1,6,9,True
022166100952,022,Quảng Ninh,Nữ,1966,10,9,09/10/1966,20,1,5,2,True
022165100353,022,Quảng Ninh,Nữ,1965,10,3,03/10/1965,20,1,5,3,True
022166081189,022,Quảng Ninh,Nữ,1966,8,11,11/08/1966,20,1,8,9,True
022173071889,022,Quảng Ninh,Nữ,1973,7,18,18/07/1973,20,1,8,9,True
022168042591,022,Quảng Ninh,Nữ,1968,4,25,25/04/1968,20,1,9,1,True
022175041730,022,Quảng Ninh,Nữ,1975,4,17,17/04/1975,20,1,3,0,True
022168021358,022,Quảng Ninh,Nữ,1968,2,13,13/02/1968,20,1,5,8,True
022168082580,022,Quảng Ninh,Nữ,1968,8,25,25/08/1968,20,1,8,0,True
022171102848,022,Quảng Ninh,Nữ,1971,10,28,28/10/1971,20,1,4,8,True
022172110242,022,Quảng Ninh,Nữ,1972,11,2,02/11/1972,20,1,4,2,True
022167091350,022,Quảng Ninh,Nữ,1967,9,13,13/09/1967,20,1,5,0,True
022168062188,022,Quảng Ninh,Nữ,1968,6,21,21/06/1968,20,1,8,8,True
022165070283,022,Quảng Ninh,Nữ,1965,7,2,02/07/1965,20,1,8,3,True
022167082626,022,Quảng Ninh,Nữ,1967,8,26,26/08/1967,20,1,2,6,True
022168040326,022,Quảng Ninh,Nữ,1968,4,3,03/04/1968,20,1,2,6,True
022171030994,022,Quảng Ninh,Nữ,1971,3,9,09/03/1971,20,1,9,4,True
022166092431,022,Quảng Ninh,Nữ,1966,9,24,24/09/1966,20,1,3,1,True
022169053035,022,Quảng Ninh,Nữ,1969,5,30,30/05/1969,20,1,3,5,True
022167073132,022,Quảng Ninh,Nữ,1967,7,31,31/07/1967,20,1,3,2,True
022170092429,022,Quảng Ninh,Nữ,1970,9,24,24/09/1970,20,1,2,9,True
022174020411,022,Quảng Ninh,Nữ,1974,2,4,04/02/1974,20,1,1,1,True
022175032273,022,Quảng Ninh,Nữ,1975,3,22,22/03/1975,20,1,7,3,True
022172011871,022,Quảng Ninh,Nữ,1972,1,18,18/01/1972,20,1,7,1,True
022172041988,022,Quảng Ninh,Nữ,1972,4,19,19/04/1972,20,1,8,8,True
022165070788,022,Quảng Ninh,Nữ,1965,7,7,07/07/1965,20,1,8,8,True
022167051857,022,Quảng Ninh,Nữ,1967,5,18,18/05/1967,20,1,5,7,True
022166022760,022,Quảng Ninh,Nữ,1966,2,27,27/02/1966,20,1,6,0,True
022172082019,022,Quảng Ninh,Nữ,1972,8,20,20/08/1972,20,1,1,9,True
022168022542,022,Quảng Ninh,Nữ,1968,2,25,25/02/1968,20,1,4,2,True
022167071277,022,Quảng Ninh,Nữ,1967,7,12,12/07/1967,20,1,7,7,True
022166021637,022,Quảng Ninh,Nữ,1966,2,16,16/02/1966,20,1,3,7,True
022166082373,022,Quảng Ninh,Nữ,1966,8,23,23/08/1966,20,1,7,3,True
022173020955,022,Quảng Ninh,Nữ,1973,2,9,09/02/1973,20,1,5,5,True
022169052975,022,Quảng Ninh,Nữ,1969,5,29,29/05/1969,20,1,7,5,True
022168081411,022,Quảng Ninh,Nữ,1968,8,14,14/08/1968,20,1,1,1,True
022167052333,022,Quảng Ninh,Nữ,1967,5,23,23/05/1967,20,1,3,3,True
022173042957,022,Quảng Ninh,Nữ,1973,4,29,29/04/1973,20,1,5,7,True
022174072982,022,Quảng Ninh,Nữ,1974,7,29,29/07/1974,20,1,8,2,True
022175091382,022,Quảng Ninh,Nữ,1975,9,13,13/09/1975,20,1,8,2,True
022171102228,022,Quảng Ninh,Nữ,1971,10,22,22/10/1971,20,1,2,8,True
022165082154,022,Quảng Ninh,Nữ,1965,8,21,21/08/1965,20,1,5,4,True
022174042723,022,Quảng Ninh,Nữ,1974,4,27,27/04/1974,20,1,2,3,True
022170090120,022,Quảng Ninh,Nữ,1970,9,1,01/09/1970,20,1,2,0,True
022172111214,022,Quảng Ninh,Nữ,1972,11,12,12/11/1972,20,1,1,4,True
022167123048,022,Quảng Ninh,Nữ,1967,12,30,30/12/1967,20,1,4,8,True
022173102471,022,Quảng Ninh,Nữ,1973,10,24,24/10/1973,20,1,7,1,True
022174061694,022,Quảng Ninh,Nữ,1974,6,16,16/06/1974,20,1,9,4,True
022171090978,022,Quảng Ninh,Nữ,1971,9,9,09/09/1971,20,1,7,8,True
022171081244,022,Quảng Ninh,Nữ,1971,8,12,12/08/1971,20,1,4,4,True
022171061851,022,Quảng Ninh,Nữ,1971,6,18,18/06/1971,20,1,5,1,True
022173071418,022,Quảng Ninh,Nữ,1973,7,14,14/07/1973,20,1,1,8,True
022174041821,022,Quảng Ninh,Nữ,1974,4,18,18/04/1974,20,1,2,1,True
022167120476,022,Quảng Ninh,Nữ,1967,12,4,04/12/1967,20,1,7,6,True
022174082785,022,Quảng Ninh,Nữ,1974,8,27,27/08/1974,20,1,8,5,True
022175102086,022,Quảng Ninh,Nữ,1975,10,20,20/10/1975,20,1,8,6,True
022166061495,022,Quảng Ninh,Nữ,1966,6,14,14/06/1966,20,1,9,5,True
022169071262,022,Quảng Ninh,Nữ,1969,7,12,12/07/1969,20,1,6,2,True
022166052840,022,Quảng Ninh,Nữ,1966,5,28,28/05/1966,20,1,4,0,True
022172112523,022,Quảng Ninh,Nữ,1972,11,25,25/11/1972,20,1,2,3,True
022171073120,022,Quảng Ninh,Nữ,1971,7,31,31/07/1971,20,1,2,0,True
022175092752,022,Quảng Ninh,Nữ,1975,9,27,27/09/1975,20,1,5,2,True
022174031550,022,Quảng Ninh,Nữ,1974,3,15,15/03/1974,20,1,5,0,True
022168071724,022,Quảng Ninh,Nữ,1968,7,17,17/07/1968,20,1,2,4,True
022175112728,022,Quảng Ninh,Nữ,1975,11,27,27/11/1975,20,1,2,8,True
022173051159,022,Quảng Ninh,Nữ,1973,5,11,11/05/1973,20,1,5,9,True
022171041981,022,Quảng Ninh,Nữ,1971,4,19,19/04/1971,20,1,8,1,True
022172082842,022,Quảng Ninh,Nữ,1972,8,28,28/08/1972,20,1,4,2,True
022166041552,022,Quảng Ninh,Nữ,1966,4,15,15/04/1966,20,1,5,2,True
022168122125,022,Quảng Ninh,Nữ,1968,12,21,21/12/1968,20,1,2,5,True
022171050396,022,Quảng Ninh,Nữ,1971,5,3,03/05/1971,20,1,9,6,True
022165121170,022,Quảng Ninh,Nữ,1965,12,11,11/12/1965,20,1,7,0,True
022174062347,022,Quảng Ninh,Nữ,1974,6,23,23/06/1974,20,1,4,7,True
022175092275,022,Quảng Ninh,Nữ,1975,9,22,22/09/1975,20,1,7,5,True
022174062772,022,Quảng Ninh,Nữ,1974,6,27,27/06/1974,20,1,7,2,True
022173090963,022,Quảng Ninh,Nữ,1973,9,9,09/09/1973,20,1,6,3,True
022170032694,022,Quảng Ninh,Nữ,1970,3,26,26/03/1970,20,1,9,4,True
022165090667,022,Quảng Ninh,Nữ,1965,9,6,06/09/1965,20,1,6,7,True
022167122049,022,Quảng Ninh,Nữ,1967,12,20,20/12/1967,20,1,4,9,True
022175021073,022,Quảng Ninh,Nữ,1975,2,10,10/02/1975,20,1,7,3,True
022174070452,022,Quảng Ninh,Nữ,1974,7,4,04/07/1974,20,1,5,2,True
022170111964,022,Quảng Ninh,Nữ,1970,11,19,19/11/1970,20,1,6,4,True
022170103017,022,Quảng Ninh,Nữ,1970,10,30,30/10/1970,20,1,1,7,True
022173122129,022,Quảng Ninh,Nữ,1973,12,21,21/12/1973,20,1,2,9,True
022174082554,022,Quảng Ninh,Nữ,1974,8,25,25/08/1974,20,1,5,4,True
022174072496,022,Quảng Ninh,Nữ,1974,7,24,24/07/1974,20,1,9,6,True
022170012821,022,Quảng Ninh,Nữ,1970,1,28,28/01/1970,20,1,2,1,True
022168031629,022,Quảng Ninh,Nữ,1968,3,16,16/03/1968,20,1,2,9,True
022168032017,022,Quảng Ninh,Nữ,1968,3,20,20/03/1968,20,1,1,7,True
022165012331,022,Quảng Ninh,Nữ,1965,1,23,23/01/1965,20,1,3,1,True
022174030320,022,Quảng Ninh,Nữ,1974,3,3,03/03/1974,20,1,2,0,True
022165100690,022,Quảng Ninh,Nữ,1965,10,6,06/10/1965,20,1,9,0,True
022174080741,022,Quảng Ninh,Nữ,1974,8,7,07/08/1974,20,1,4,1,True
022174071947,022,Quảng Ninh,Nữ,1974,7,19,19/07/1974,20,1,4,7,True
022172120276,022,Quảng Ninh,Nữ,1972,12,2,02/12/1972,20,1,7,6,True
022171010662,022,Quảng Ninh,Nữ,1971,1,6,06/01/1971,20,1,6,2,True
022171062072,022,Quảng Ninh,Nữ,1971,6,20,20/06/1971,20,1,7,2,True
022171091658,022,Quảng Ninh,Nữ,1971,9,16,16/09/1971,20,1,5,8,True
022166082878,022,Quảng Ninh,Nữ,1966,8,28,28/08/1966,20,1,7,8,True
022166083187,022,Quảng Ninh,Nữ,1966,8,31,31/08/1966,20,1,8,7,True
022167022624,022,Quảng Ninh,Nữ,1967,2,26,26/02/1967,20,1,2,4,True
022170102692,022,Quảng Ninh,Nữ,1970,10,26,26/10/1970,20,1,9,2,True
022167111751,022,Quảng Ninh,Nữ,1967,11,17,17/11/1967,20,1,5,1,True
022171082067,022,Quảng Ninh,Nữ,1971,8,20,20/08/1971,20,1,6,7,True
022171040672,022,Quảng Ninh,Nữ,1971,4,6,06/04/1971,20,1,7,2,True
022165101750,022,Quảng Ninh,Nữ,1965,10,17,17/10/1965,20,1,5,0,True
022170030775,022,Quảng Ninh,Nữ,1970,3,7,07/03/1970,20,1,7,5,True
022166051559,022,Quảng Ninh,Nữ,1966,5,15,15/05/1966,20,1,5,9,True
022170070199,022,Quảng Ninh,Nữ,1970,7,1,01/07/1970,20,1,9,9,True
022175020782,022,Quảng Ninh,Nữ,1975,2,7,07/02/1975,20,1,8,2,True
022175111349,022,Quảng Ninh,Nữ,1975,11,13,13/11/1975,20,1,4,9,True
022171091621,022,Quảng Ninh,Nữ,1971,9,16,16/09/1971,20,1,2,1,True
022171101247,022,Quảng Ninh,Nữ,1971,10,12,12/10/1971,20,1,4,7,True
022166022159,022,Quảng Ninh,Nữ,1966,2,21,21/02/1966,20,1,5,9,True
022172010951,022,Quảng Ninh,Nữ,1972,1,9,09/01/1972,20,1,5,1,True
022165110749,022,Quảng Ninh,Nữ,1965,11,7,07/11/1965,20,1,4,9,True
022169091956,022,Quảng Ninh,Nữ,1969,9,19,19/09/1969,20,1,5,6,True
022172091938,022,Quảng Ninh,Nữ,1972,9,19,19/09/1972,20,1,3,8,True
022166110791,022,Quảng Ninh,Nữ,1966,11,7,07/11/1966,20,1,9,1,True
022167101091,022,Quảng Ninh,Nữ,1967,10,10,10/10/1967,20,1,9,1,True
022173062641,022,Quảng Ninh,Nữ,1973,6,26,26/06/1973,20,1,4,1,True
022174111175,022,Quảng Ninh,Nữ,1974,11,11,11/11/1974,20,1,7,5,True
022171120756,022,Quảng Ninh,Nữ,1971,12,7,07/12/1971,20,1,5,6,True
022170110169,022,Quảng Ninh,Nữ,1970,11,1,01/11/1970,20,1,6,9,True
022170021351,022,Quảng Ninh,Nữ,1970,2,13,13/02/1970,20,1,5,1,True
022170052962,022,Quảng Ninh,Nữ,1970,5,29,29/05/1970,20,1,6,2,True
022167022387,022,Quảng Ninh,Nữ,1967,2,23,23/02/1967,20,1,8,7,True
022169110172,022,Quảng Ninh,Nữ,1969,11,1,01/11/1969,20,1,7,2,True
022169021939,022,Quảng Ninh,Nữ,1969,2,19,19/02/1969,20,1,3,9,True
022171020696,022,Quảng Ninh,Nữ,1971,2,6,06/02/1971,20,1,9,6,True
022165061267,022,Quảng Ninh,Nữ,1965,6,12,12/06/1965,20,1,6,7,True
022172071536,022,Quảng Ninh,Nữ,1972,7,15,15/07/1972,20,1,3,6,True
022167100311,022,Quảng Ninh,Nữ,1967,10,3,03/10/1967,20,1,1,1,True
022175052675,022,Quảng Ninh,Nữ,1975,5,26,26/05/1975,20,1,7,5,True
022165061018,022,Quảng Ninh,Nữ,1965,6,10,10/06/1965,20,1,1,8,True
022171111846,022,Quảng Ninh,Nữ,1971,11,18,18/11/1971,20,1,4,6,True
022174040752,022,Quảng Ninh,Nữ,1974,4,7,07/04/1974,20,1,5,2,True
022165101121,022,Quảng Ninh,Nữ,1965,10,11,11/10/1965,20,1,2,1,True
022166052178,022,Quảng Ninh,Nữ,1966,5,21,21/05/1966,20,1,7,8,True
022175122992,022,Quảng Ninh,Nữ,1975,12,29,29/12/1975,20,1,9,2,True
022168122772,022,Quảng Ninh,Nữ,1968,12,27,27/12/1968,20,1,7,2,True
022175072280,022,Quảng Ninh,Nữ,1975,7,22,22/07/1975,20,1,8,0,True
022168072723,022,Quảng Ninh,Nữ,1968,7,27,27/07/1968,20,1,2,3,True
022167032162,022,Quảng Ninh,Nữ,1967,3,21,21/03/1967,20,1,6,2,True
022174093037,022,Quảng Ninh,Nữ,1974,9,30,30/09/1974,20,1,3,7,True
022175122831,022,Quảng Ninh,Nữ,1975,12,28,28/12/1975,20,1,3,1,True
022166103199,022,Quảng Ninh,Nữ,1966,10,31,31/10/1966,20,1,9,9,True
022173071694,022,Quảng Ninh,Nữ,1973,7,16,16/07/1973,20,1,9,4,True
022170012760,022,Quảng Ninh,Nữ,1970,1,27,27/01/1970,20,1,6,0,True
022166112531,022,Quảng Ninh,Nữ,1966,11,25,25/11/1966,20,1,3,1,True
022169060141,022,Quảng Ninh,Nữ,1969,6,1,01/06/1969,20,1,4,1,True
022169092371,022,Quảng Ninh,Nữ,1969,9,23,23/09/1969,20,1,7,1,True
022168060667,022,Quảng Ninh,Nữ,1968,6,6,06/06/1968,20,1,6,7,True
022167040161,022,Quảng Ninh,Nữ,1967,4,1,01/04/1967,20,1,6,1,True
022168112119,022,Quảng Ninh,Nữ,1968,11,21,21/11/1968,20,1,1,9,True
022171020818,022,Quảng Ninh,Nữ,1971,2,8,08/02/1971,20,1,1,8,True
022175101333,022,Quảng Ninh,Nữ,1975,10,13,13/10/1975,20,1,3,3,True
022170092614,022,Quảng Ninh,Nữ,1970,9,26,26/09/1970,20,1,1,4,True
022175082977,022,Quảng Ninh,Nữ,1975,8,29,29/08/1975,20,1,7,7,True
022170112556,022,Quảng Ninh,Nữ,1970,11,25,25/11/1970,20,1,5,6,True
022166031245,022,Quảng Ninh,Nữ,1966,3,12,12/03/1966,20,1,4,5,True
022171062267,022,Quảng Ninh,Nữ,1971,6,22,22/06/1971,20,1,6,7,True
022166051948,022,Quảng Ninh,Nữ,1966,5,19,19/05/1966,20,1,4,8,True
022169031592,022,Quảng Ninh,Nữ,1969,3,15,15/03/1969,20,1,9,2,True
022173052936,022,Quảng Ninh,Nữ,1973,5,29,29/05/1973,20,1,3,6,True
022172052559,022,Quảng Ninh,Nữ,1972,5,25,25/05/1972,20,1,5,9,True
022169090513,022,Quảng Ninh,Nữ,1969,9,5,05/09/1969,20,1,1,3,True
022166110959,022,Quảng Ninh,Nữ,1966,11,9,09/11/1966,20,1,5,9,True
022171110731,022,Quảng Ninh,Nữ,1971,11,7,07/11/1971,20,1,3,1,True
022175051959,022,Quảng Ninh,Nữ,1975,5,19,19/05/1975,20,1,5,9,True
022169071271,022,Quảng Ninh,Nữ,1969,7,12,12/07/1969,20,1,7,1,True
022166051531,022,Quảng Ninh,Nữ,1966,5,15,15/05/1966,20,1,3,1,True
022166122413,022,Quảng Ninh,Nữ,1966,12,24,24/12/1966,20,1,1,3,True
022170032825,022,Quảng Ninh,Nữ,1970,3,28,28/03/1970,20,1,2,5,True
022168102033,022,Quảng Ninh,Nữ,1968,10,20,20/10/1968,20,1,3,3,True
022173071588,022,Quảng Ninh,Nữ,1973,7,15,15/07/1973,20,1,8,8,True
022171112146,022,Quảng Ninh,Nữ,1971,11,21,21/11/1971,20,1,4,6,True
022175091771,022,Quảng Ninh,Nữ,1975,9,17,17/09/1975,20,1,7,1,True
022173062128,022,Quảng Ninh,Nữ,1973,6,21,21/06/1973,20,1,2,8,True
022165010847,022,Quảng Ninh,Nữ,1965,1,8,08/01/1965,20,1,4,7,True
022166090372,022,Quảng Ninh,Nữ,1966,9,3,03/09/1966,20,1,7,2,True
022166012772,022,Quảng Ninh,Nữ,1966,1,27,27/01/1966,20,1,7,2,True
022169093024,022,Quảng Ninh,Nữ,1969,9,30,30/09/1969,20,1,2,4,True
022173112964,022,Quảng Ninh,Nữ,1973,11,29,29/11/1973,20,1,6,4,True
022169040314,022,Quảng Ninh,Nữ,1969,4,3,03/04/1969,20,1,1,4,True
022173012716,022,Quảng Ninh,Nữ,1973,1,27,27/01/1973,20,1,1,6,True
022165080369,022,Quảng Ninh,Nữ,1965,8,3,03/08/1965,20,1,6,9,True
022167082529,022,Quảng Ninh,Nữ,1967,8,25,25/08/1967,20,1,2,9,True
022170073017,022,Quảng Ninh,Nữ,1970,7,30,30/07/1970,20,1,1,7,True
022168032257,022,Quảng Ninh,Nữ,1968,3,22,22/03/1968,20,1,5,7,True
022172100519,022,Quảng Ninh,Nữ,1972,10,5,05/10/1972,20,1,1,9,True
022171100789,022,Quảng Ninh,Nữ,1971,10,7,07/10/1971,20,1,8,9,True
022165040635,022,Quảng Ninh,Nữ,1965,4,6,06/04/1965,20,1,3,5,True
022175041332,022,Quảng Ninh,Nữ,1975,4,13,13/04/1975,20,1,3,2,True
022168061666,022,Quảng Ninh,Nữ,1968,6,16,16/06/1968,20,1,6,6,True
022172080367,022,Quảng Ninh,Nữ,1972,8,3,03/08/1972,20,1,6,7,True
022168010653,022,Quảng Ninh,Nữ,1968,1,6,06/01/1968,20,1,5,3,True
022167012520,022,Quảng Ninh,Nữ,1967,1,25,25/01/1967,20,1,2,0,True
022175061558,022,Quảng Ninh,Nữ,1975,6,15,15/06/1975,20,1,5,8,True
022165121587,022,Quảng Ninh,Nữ,1965,12,15,15/12/1965,20,1,8,7,True
022170062297,022,Quảng Ninh,Nữ,1970,6,22,22/06/1970,20,1,9,7,True
022174071929,022,Quảng Ninh,Nữ,1974,7,19,19/07/1974,20,1,2,9,True
022169051365,022,Quảng Ninh,Nữ,1969,5,13,13/05/1969,20,1,6,5,True
022171072893,022,Quảng Ninh,Nữ,1971,7,28,28/07/1971,20,1,9,3,True
022170011628,022,Quảng Ninh,Nữ,1970,1,16,16/01/1970,20,1,2,8,True
022170031084,022,Quảng Ninh,Nữ,1970,3,10,10/03/1970,20,1,8,4,True
022167090661,022,Quảng Ninh,Nữ,1967,9,6,06/09/1967,20,1,6,1,True
022171021118,022,Quảng Ninh,Nữ,1971,2,11,11/02/1971,20,1,1,8,True
022166090433,022,Quảng Ninh,Nữ,1966,9,4,04/09/1966,20,1,3,3,True
022175072457,022,Quảng Ninh,Nữ,1975,7,24,24/07/1975,20,1,5,7,True
022175031566,022,Quảng Ninh,Nữ,1975,3,15,15/03/1975,20,1,6,6,True
022172062219,022,Quảng Ninh,Nữ,1972,6,22,22/06/1972,20,1,1,9,True
022168062391,022,Quảng Ninh,Nữ,1968,6,23,23/06/1968,20,1,9,1,True
022167111326,022,Quảng Ninh,Nữ,1967,11,13,13/11/1967,20,1,2,6,True
022175071689,022,Quảng Ninh,Nữ,1975,7,16,16/07/1975,20,1,8,9,True
022172051985,022,Quảng Ninh,Nữ,1972,5,19,19/05/1972,20,1,8,5,True
022174061162,022,Quảng Ninh,Nữ,1974,6,11,11/06/1974,20,1,6,2,True
022166021460,022,Quảng Ninh,Nữ,1966,2,14,14/02/1966,20,1,6,0,True
022171021288,022,Quảng Ninh,Nữ,1971,2,12,12/02/1971,20,1,8,8,True
022173012725,022,Quảng Ninh,Nữ,1973,1,27,27/01/1973,20,1,2,5,True
022173051177,022,Quảng Ninh,Nữ,1973,5,11,11/05/1973,20,1,7,7,True
022171041617,022,Quảng Ninh,Nữ,1971,4,16,16/04/1971,20,1,1,7,True
022175021189,022,Quảng Ninh,Nữ,1975,2,11,11/02/1975,20,1,8,9,True
022167062899,022,Quảng Ninh,Nữ,1967,6,28,28/06/1967,20,1,9,9,True
022166111125,022,Quảng Ninh,Nữ,1966,11,11,11/11/1966,20,1,2,5,True
022170060891,022,Quảng Ninh,Nữ,1970,6,8,08/06/1970,20,1,9,1,True
022175041970,022,Quảng Ninh,Nữ,1975,4,19,19/04/1975,20,1,7,0,True
022167081140,022,Quảng Ninh,Nữ,1967,8,11,11/08/1967,20,1,4,0,True
022166041613,022,Quảng Ninh,Nữ,1966,4,16,16/04/1966,20,1,1,3,True
022168030879,022,Quảng Ninh,Nữ,1968,3,8,08/03/1968,20,1,7,9,True
022173102684,022,Quảng Ninh,Nữ,1973,10,26,26/10/1973,20,1,8,4,True
022165051826,022,Quảng Ninh,Nữ,1965,5,18,18/05/1965,20,1,2,6,True
022165092531,022,Quảng Ninh,Nữ,1965,9,25,25/09/1965,20,1,3,1,True
022166050222,022,Quảng Ninh,Nữ,1966,5,2,02/05/1966,20,1,2,2,True
022172092636,022,Quảng Ninh,Nữ,1972,9,26,26/09/1972,20,1,3,6,True
022171090358,022,Quảng Ninh,Nữ,1971,9,3,03/09/1971,20,1,5,8,True
022175071078,022,Quảng Ninh,Nữ,1975,7,10,10/07/1975,20,1,7,8,True
022167092492,022,Quảng Ninh,Nữ,1967,9,24,24/09/1967,20,1,9,2,True
022173111363,022,Quảng Ninh,Nữ,1973,11,13,13/11/1973,20,1,6,3,True
022172072128,022,Quảng Ninh,Nữ,1972,7,21,21/07/1972,20,1,2,8,True
